orgid,locationid,name,address1,address2,city,state,zip,deleted,locationtype,licensenum,id,locationexp,locationissue,status,districtcode,loclatitude,loclongitude,mailaddress1,mailaddress2,mailcity,mailstate,mailzip,locubi,producer,processor,retail,transactionid,transactionid_original,fifteenday_end,delete_time
1422,2,MARPROD,1199 W CUNNINGHAM RD,PARCEL 14,OTHELLO,WA,993440000,0,7,417099,2117,1514793599,1481702399,ACTIVE (ISSUED),7U,46.8237325,-118.9630884,929 N 82ND AVE,,SEATTLE,WA,981034321,603356469,,1,,65056194,46016900,1473404399,
2513,1,MARIJUANA MART,405 E UNION ST,,CENTRALIA,WA,985313759,0,10,422450,2118,1512115199,1472021999,ACTIVE (ISSUED),7A,46.702171,-122.9549406,2114 LAKEMOOR DR SW,,OLYMPIA,WA,985125530,603351341,,,1,61598569,46016900,1473404399,
2166,1,SATORIMJ,712 5TH ST,,CLARKSTON,WA,994032632,0,10,422764,2119,1488355199,1472108399,ACTIVE (ISSUED),4L,46.4160771,-117.0442599,120 NW 189TH ST,,SHORELINE,WA,981773035,603589184,,,1,61598569,46164432,1473490799,
644,2,GRATEFUL FARMS,8 GOLD MINE SPUR E,,RIVERSIDE,WA,988499693,1,5,423648,2120,1480579199,1472108399,CLOSED (PERMANENT),7H,48.507719,-119.262481,PO BOX 67,PO BOX 67,RIVERSIDE,WA,988490000,603248803,1,1,,61598569,46164432,1473419700,1475655404
2165,1,ARCHANGEL BOTANICALS,24 COW TRAIL ROAD,,TONASKET,WA,988559715,0,6,413912,2121,1488355199,1472108399,ACTIVE (ISSUED),7H,48.6823,-119.498929,8612 MONTE CRISTO DRIVE,,EVERETT,WA,982080000,603375239,1,1,,61598569,46164432,1478693700,
2552,1,TOKELAND GROWING,3724 EAST HOFF RD,,EVERSON,WA,982470000,0,6,413923,2122,1514793599,1480492799,ACTIVE (ISSUED),7I,48.854767,-122.2869129,PO BOX 580,,TOKELAND,WA,985900580,603354943,1,1,,62618185,46164432,1473490799,
2393,1,"BOTANY 5000, INC",16810 415TH AVE SE BLDG D #2,BUILDING D UNIT 2,GOLD BAR,WA,982510000,0,1,414113,2123,1506841199,1472108399,ACTIVE (ISSUED),7G,47.845363,-121.676726,3724 BAGLEY AVE N,,SEATTLE,WA,981030000,603543541,1,,,61598569,46164432,1473490799,
1460,1,FILUCY BAY FARMS,8509 NEPPEL RD NE,,MOSES LAKE,WA,988370000,0,5,415456,2124,1488355199,1472108399,ACTIVE (ISSUED),7U,47.2143016,-119.3994449,7939 5TH AVE SW,,SEATTLE,WA,981062166,603477197,1,1,,65421176,46164432,1473490799,
1114,1,GREEN GABLE FARMS,986 E HAMPTON RD,STE 4,LIND,WA,993419725,0,6,416885,2125,1488355199,1472108399,ACTIVE (ISSUED),7O,46.7803679,-118.5461049,PO BOX 7797,,BONNEY LAKE,WA,983910000,603375439,1,1,,61598569,46164432,1473490799,
1413,2,EVERGRIN,421 CHESAW RD,UNIT C1 AND C2,OROVILLE,WA,988449641,0,3,416891,2126,1514793599,1481961599,ACTIVE (ISSUED),7H,48.9508859,-119.355752,8972 FROST RD,,SUMAS,WA,982950000,603360743,1,,,65638689,46164432,1473490799,
1672,1,ROSLYN HERBS,600 S FIRST STREET,,ROSLYN,WA,989410000,0,8,414460,2127,1483257599,1472194799,ACTIVE (ISSUED),4H,47.216968,-120.988352,PO BOX 1036,,SOUTH CLE ELUM,WA,989430000,603354873,,,1,61598569,46322116,1473577199,
2500,1,A NEW LEAF,26713 SW ROAD U,#B,MATTAWA,WA,993490000,0,5,416356,2128,1501570799,1472194799,ACTIVE (ISSUED),7L,46.6979029,-119.936627,26713 SW ROAD U,SUITE B,MATTAWA,WA,993490000,603322010,1,1,,61598569,46322116,1473577199,
2548,1,NUGS,234805 E STRAIGHT BANK RD,STE D,KENNEWICK,WA,993370000,0,3,417083,2129,1483257599,1472194799,ACTIVE (ISSUED),7O,46.2112458,-119.1372338,6501 W LINCOLN AVE,,YAKIMA,WA,989080000,603360407,1,,,61598569,46322116,1473577199,
1407,2,SATIVA GROUP,7537 POSTMA RD,STE A,MOXEE,WA,989369806,0,7,422627,2130,1483257599,1472194799,ACTIVE (ISSUED),7L,46.563522,-120.399231,119ST AVE S STE 500,,SEATTLE,WA,981043400,603356319,,1,,61598569,46322116,1473577199,
2033,3,RADNESS LABS,6 HORIZON FLATS RD BLDG C UNIT,4,WINTHROP,WA,988628400,0,7,423665,2131,1496300399,1472194799,ACTIVE (ISSUED),7H,48.4686299,-120.1813613,4124 3RD AVE NW,,SEATTLE,WA,981075003,603506650,,1,,61598569,46322116,1473577199,
2392,1,SUNSET GROWER,32623 46TH AVE E SUITE B,,EATONVILLE,WA,983289784,0,5,414265,2132,1504249199,1472281199,ACTIVE (ISSUED),7U,46.958593,-122.365164,3134 43RD AVE NE,,TACOMA,WA,98422,601073863,1,1,,61598569,46503589,1473663599,
2472,1,BELLINGHAM MARIJUANA,5463 GUIDE MERIDIAN RD,,BELLINGHAM,WA,982269771,0,10,422612,2133,1491029999,1472281199,ACTIVE (ISSUED),7A,48.8389537,-122.4859574,7906 TIMBER CIR,,EVERETT,WA,982036907,603596606,,,1,61598569,46503589,1473663599,
2457,1,ROYAL HIGHNESS,490 SR 409,,CATHLAMET,WA,986120000,0,6,415842,2134,1514793599,1478764799,ACTIVE (ISSUED),7E,46.1749611,-123.3772277,107 SE JAMES ST,,CAMAS,WA,986070000,603355358,1,1,,61598569,46503589,1473663599,
1934,1,BEAUTIFUL PLANET,986 E HAMPTON RD,STE #5,LIND,WA,983410000,0,2,416622,2135,1504249199,1472281199,ACTIVE (ISSUED),7O,46.7803679,-118.5461049,10426 40TH AVE SW,,SEATTLE,WA,981461172,602293048,1,,,61598569,46503589,1473663599,
2415,1,SOUND CANNABIS,5713 OLYMPIC HWY,,ABERDEEN,WA,985200000,0,2,417237,2136,1488355199,1472281199,ACTIVE (ISSUED),7R,46.9719409,-123.7150513,5713 OLYMPIC HWY,,ABERDEEN,WA,985200000,603476806,1,,,61598569,46503589,1473663599,
2313,1,PLAUSIBLE PRODUCTS,8296 AVONDALE WAY NE STE B,,REDMOND,WA,980523302,0,10,421577,2137,1483257599,1472540399,ACTIVE (ISSUED),3K,47.6766297,-122.1064045,PO BOX 45413,,SEATTLE,WA,981030413,603565070,,,1,61598569,46902925,1473922799,
670,2,ZENTA GARDEN,1888 BOBLETT ST,,BLAINE,WA,982305118,0,5,423681,2138,1480579199,1472540399,ACTIVE (ISSUED),7I,48.991096,-122.727459,2136 OLYMPIA AVE NE,,RENTON,WA,980563225,603352611,1,1,,61598569,46902925,1473922799,
1764,3,FILLABONG,3249 PERRY AVE,SUITE B,BREMERTON,WA,983105371,0,10,079720,2144,1480579199,1479801599,ACTIVE (ISSUED),1U,47.5934946,-122.6141991,PO BOX 73275,,PUYALLUP,WA,983730275,603560121,,,1,61348522,47227969,1474009199,
1688,1,AMERICANNA NATURALS,26420 PIONEER WAY NW,STE A,POULSBO,WA,983700000,0,6,413854,2145,1512115199,1472626799,ACTIVE (ISSUED),7D,47.801646,-122.650917,6432 NE FIR ST,,SUQUAMISH,WA,983920000,603353169,1,1,,64413916,47227969,1474009199,
2305,1,4EVERGREEN TREES,3303 S 35TH ST STE B-18,STE B-18,TACOMA,WA,984090000,0,5,413855,2146,1512115199,1472626799,ACTIVE (ISSUED),7D,47.2289019,-122.4792878,25450 111TH AVE SE,,KENT,WA,980306550,603353286,1,1,,61598569,47227969,1474009199,
1475,1,MINK FARM ORGANICS,19937 NE 154TH ST,,WOODINVILLE,WA,980775629,0,4,414202,2147,1483257599,1472626799,ACTIVE (ISSUED),7J,47.738962,-122.069464,19937 NE 154TH ST,,WOODINVILLE,WA,980775629,603357862,1,1,,61598569,47227969,1483532100,
1599,1,THE HEALTHY CHOICE,4521 N GARY RD,STE #2,OTIS ORCHARDS,WA,990270000,0,2,416234,2148,1483257599,1472626799,ACTIVE (ISSUED),7N,47.698031,-117.097233,8415 NE 8TH AVE,,VANCOUVER,WA,986658809,603354196,1,,,61598569,47227969,1474009199,
2272,1,PAULS POT FARM,13055 RD 2 NE UNIT 2,UNIT 2,MOSES LAKE,WA,988370000,0,3,412763,2149,1488355199,1472713199,ACTIVE (ISSUED),7L,47.1160669,-119.2134279,19 HUBBERT RD,,OMAK,WA,988410000,603480183,1,,,65807269,47228000,1474095599,
2179,1,MAMA J'S,1445 INDUSTRIAL WAY,STE 19A,LONGVIEW,WA,986321033,0,5,412233,2150,1488355199,1472799599,ACTIVE (ISSUED),7U,46.115195,-122.946599,PO BOX 885,,WOODLAND,WA,986740900,603332054,1,1,,61598569,47421652,1474181999,
2342,1,KUSH GARDEN,41711 STATE RT 2,#2,GOLD BAR,WA,982510000,0,5,415761,2151,1501570799,1472799599,ACTIVE (ISSUED),7G,47.844139,-121.673519,PO BOX 1267,,GOLD BAR,WA,982510000,603523847,1,1,,61598569,47421652,1474181999,
2533,1,BEST QUALITY GARDENS,1041 INDUSTRIAL WAY STE 110,STE 110,LONGVIEW,WA,986320000,0,5,416019,2152,1485935999,1472799599,ACTIVE (ISSUED),7E,46.11533,-122.939609,1041 INDUSTRIAL WAY STE 110,,LONGVIEW,WA,986320000,603580029,1,1,,61598569,47421652,1474181999,
2427,1,PACNWGREEN,1512 ROAD 2 NW STE A,STE A,MOSES LAKE,WA,988371931,0,5,416161,2153,1509519599,1472799599,ACTIVE (ISSUED),7L,47.119113,-119.52464,22122 35TH PL S APT H106,,KENT,WA,980321830,603550205,1,1,,61598569,47421652,1474181999,
2468,1,GOOBIE'S DOOBIES,28680 MAPLE VALLEY BLACK,DIAMOND RD SE STE A,MAPLE VALLEY,WA,980388193,0,10,421953,2154,1485935999,1472799599,ACTIVE (ISSUED),7A,47.3439143,-122.0186927,16023 126TH AVE SE,,RENTON,WA,980585561,603576471,,,1,61598569,47421652,1474181999,
1197,2,EAGLE TREE FARMS,1410 IOWA ST,STE 101,BELLINGHAM,WA,982294710,0,7,422190,2155,1491029999,1472799599,ACTIVE (ISSUED),7I,48.7562076,-122.4556126,2301 VICTOR ST,,BELLINGHAM,WA,982250000,602986777,,1,,61598569,47421652,1474181999,
1735,1,UNAFLORA,3901 AIRPORT WAY S,,SEATTLE,WA,981085237,0,5,412156,2156,1512115199,1472885999,ACTIVE (ISSUED),7U,47.568727,-122.323095,2224 QUEEN ANNE AVE N PMB 401,,SEATTLE,WA,981092312,603349399,1,1,,61598569,47640700,1474268399,
2519,1,TKO RESERVE,234805 STRAIGHT BANK RD,SUITE E,KENNEWICK,WA,993370000,0,5,412746,2157,1512115199,1472885999,ACTIVE (ISSUED),7O,46.2112458,-119.1372338,13460 NE CAMBRIDGE CREST WAY,,BAINBRIDGE ISLAND,WA,981100000,603350757,1,1,,61598569,47640700,1474268399,
2330,1,NORTHWEST PREFERRED,25708 95TH AVE NW  STE B,SUITE B,STANWOOD,WA,982929307,0,5,417127,2158,1493621999,1472885999,ACTIVE (ISSUED),7G,48.230747,-122.369827,1502 LAKE DR,,CAMANO ISLAND,WA,982826319,603502254,1,1,,61598569,47640700,1474268399,
1814,2,"MOUNT BAKER RETAIL PARTNERSHIP,LLC",12539 E MARGINAL WAY S STE C,,TUKWILA,WA,981682560,0,10,422981,2159,1483257599,1473231599,ACTIVE (ISSUED),2O,47.4902846,-122.2849053,119 1ST AVE S STE 500,,SEATTLE,WA,981043400,603356892,,,1,63222187,48244130,1474613999,
2021,1,PRR ENTERPRISES,27602 NORTH MONROE,,DEER PARK,WA,990065032,0,6,413197,2160,1514793599,1473231599,ACTIVE (ISSUED),7M,47.9082058,-117.4980914,1925 RD 5 NE,,COULEE CITY,WA,991159536,603355438,1,1,,61598569,48244130,1474613999,
2274,1,TRANQUIL FOREST,819 E ROSEWOOD,,SPOKANE,WA,992080000,0,5,415831,2161,1483257599,1473231599,ACTIVE (ISSUED),7I,47.7163827,-117.3966594,4704 RAINIER AVE S,STE A,SEATTLE,WA,981180000,603354514,1,1,,61598569,48244130,1474613999,
1253,2,RON JOHNSON,186 CHEROKEE RD,STE B,OMAK,WA,988419476,0,6,423700,2162,1514793599,1473317999,ACTIVE (ISSUED),7P,48.4394434,-119.4841793,PO BOX 1157,,AUBURN,WA,980711157,603362239,1,1,,61598569,48410169,1474700399,
1502,2,GREEN POINT,32508 W KELLY RD STE A,,BENTON CITY,WA,993207616,0,6,423670,2163,1470034799,1473317999,ACTIVE (ISSUED),7O,46.3039406,-119.559172,32508 W KELLY RD STE A,,BENTON CITY,WA,993207616,603319051,1,1,,62812420,48410169,1475579700,
2425,1,PAPS 1,13206 W MCFARLANE RD BLDNG D4,UNITS D4-01 D4-1 D4-2,AIRWAY HEIGHTS,WA,990010000,0,6,416071,2164,1512115199,1473317999,ACTIVE (ISSUED),7Q,47.6283539,-117.5943706,3608 33RD AVE SW,,SEATTLE,WA,981260000,603350852,1,1,,61598569,48410169,1474700399,
2032,2,THE GRASS STATION,403 FRONTAGE RD,,GEORGE,WA,988480000,0,8,423092,2165,1509519599,1473317999,ACTIVE (ISSUED),7A,47.0831162,-119.86054,908 N HOWARD ST   STE 101,SUITE 101,SPOKANE,WA,982010000,603555183,,,1,61598569,48410169,1474700399,
2086,1,TWENTY PLUS,1631 E PORTLAND AVE,,TACOMA,WA,984212802,0,6,413088,2166,1509519599,1473404399,ACTIVE (ISSUED),7D,47.2540396,-122.4198745,7704 132ND NE,,KIRKLAND,WA,980330000,603339263,1,1,,61598569,48570378,1474786799,
2426,1,HEMP MASTERS 2,171 FAIRWAY CT STE B,,MESA,WA,993439554,0,3,417406,2167,1506841199,1473404399,ACTIVE (ISSUED),7O,46.5888984,-119.1736353,120 NORTH 5TH AVE,,PASCO,WA,993015512,603356698,1,,,61598569,48570378,1474786799,
1449,1,EMPYREAL CANNABIS,3303 S 35TH ST UNIT B20,UNIT B20,TACOMA,WA,984094701,0,6,415969,2168,1504249199,1473404399,ACTIVE (ISSUED),7D,47.2289019,-122.4792878,420 E 18TH ST STE A,,TACOMA,WA,984211507,603327127,1,1,,61598569,48570378,1474786799,
1237,1,HIGHER EDUCATION,576 INDIAN DAN CANYON RD,,BREWSTER,WA,988120000,0,3,416647,2169,1488355199,1473404399,ACTIVE (ISSUED),7U,48.1329177,-119.8550495,10724 FREMONT AVE N,,SEATTLE,WA,981330000,603362074,1,,,61598569,48570378,1474786799,
2556,1,GREEN 2 BLACK,141 W WESTFILED CT STE B,SUITE B,SHELTON,WA,985840000,0,5,416776,2170,1514793599,1473490799,ACTIVE (ISSUED),7R,47.2526309,-123.15548,5801 257TH ST E,,GRAHAM,WA,983389108,603166834,1,1,,61598569,48767989,1474873199,
1113,1,ELECTRIC BLUES,3431 AIRPORT ROAD STE C,SUITE C,PULLMAN,WA,991630000,0,5,417580,2171,1509519599,1473490799,ACTIVE (ISSUED),7Q,46.7503297,-117.0912552,PO BOX 642,,PULLMAN,WA,991630642,603339154,1,1,,61598569,48767989,1474873199,
2579,1,CANNABIS SUPER STORE,705 EAST 1ST ST,,CLE ELUM,WA,989221252,0,10,402780,2172,1506841199,1473749999,ACTIVE (ISSUED),4H,47.193592,-120.925277,318 N OLYMPIC AVE,,ARLINGTON,WA,982231339,603546266,,,1,61598569,49180980,1475132399,
2498,1,BLUE STAR CK,98 SCHOUWEILER RD,,ELMA,WA,985419352,0,6,412849,2173,1512115199,1473749999,ACTIVE (ISSUED),7R,46.997414,-123.452375,2610 164TH ST SW #A335,,LYNNWOOD,WA,980877845,603350903,1,1,,64209379,49180980,1475132399,
2538,1,JEV ASSOCIATES,9485 KNAPP RD N UNIT A,UNIT A,MOHLER,WA,991545100,0,6,415944,2174,1514793599,1473749999,ACTIVE (ISSUED),7O,47.399369,-118.3362159,14416 168TH ST E,,ORTING,WA,983609535,603355322,1,1,,61598569,49180980,1475132399,
2190,1,ALL NATURAL PRODUCTS,6700 S OLD PACIFIC HWY,,KALAMA,WA,986250000,0,6,417330,2175,1512115199,1473749999,ACTIVE (ISSUED),7E,45.994225,-122.834051,816 DIER ROAD,,SULTAN,WA,982940000,603349783,1,1,,61598569,49180980,1475132399,
1856,2,YOGA'S GREEN TIKI,20917 NE 72ND AVE STE 102,STE 102,BATTLE GROUND,WA,986045227,0,10,422443,2176,1506841199,1473749999,ACTIVE (ISSUED),7A,45.773576,-122.598964,PO BOX 1049,,KINGSTON,WA,983461049,601502233,,,1,61598569,49180980,1475132399,
709,2,EVERGREEN HERBAL,3922 6TH AVE S,,SEATTLE,WA,981085201,0,7,078256,2177,1485935999,1473836399,ACTIVE (ISSUED),7J,47.5683933,-122.3259413,3922 6TH AVE S,,SEATTLE,WA,981085201,603270793,,1,,64880435,49337243,1475218799,
2138,1,FREYA FARM,20535 DIKE RD,STE 1,MOUNT VERNON,WA,982736527,0,5,416690,2178,1509519599,1473922799,ACTIVE (ISSUED),7I,48.348114,-122.353846,20535 DIKE RD,,MOUNT VERNON,WA,982736527,602772697,1,1,,61598569,49511471,1475305199,
2078,2,NATURALLY GREEN CARE CENTER,476 STATE ROUTE 505,,WINLOCK,WA,985969750,0,10,357353,2179,1509519599,1473922799,ACTIVE (ISSUED),1C,46.4805909,-122.90436,476 STATE ROUTE 505,,WINLOCK,WA,985969750,603153389,,,1,61598569,49511471,1475305199,
2488,1,BLUE MOOSE,19310 128TH AVE SE #B,,YELM,WA,985979619,0,2,412968,2180,1509519599,1473922799,ACTIVE (ISSUED),7U,46.907022,-122.531867,5212 29TH AVE SE,,SEATTLE,WA,981080000,603342980,1,,,64880435,49511471,1475305199,
2196,1,GOOD TO GROW,1725 OCEAN AVE,STE 1,RAYMOND,WA,985772813,0,7,414035,2181,1485935999,1473922799,ACTIVE (ISSUED),7C,46.6827424,-123.7547956,1725 OCEAN AVE,STE 1,RAYMOND,WA,985772813,603270502,,1,,61598569,49511471,1477653300,
1495,1,FOREVERGREEN,4654 GUIDE MERIDIAN,BLDG D,BELLINGHAM,WA,982269110,0,5,416481,2182,1485935999,1473922799,ACTIVE (ISSUED),7I,48.809865,-122.483431,11726 ROOSEVELT WAY NE,,SEATTLE,WA,981250000,603470797,1,1,,61598569,49511471,1475305199,
1795,1,12/12 GARDENS,3104 234TH ST E UNIT A,UNIT A,SPANAWAY,WA,983877472,0,5,417272,2183,1514793599,1474009199,ACTIVE (ISSUED),7D,47.043588,-122.387533,3104 234TH ST E UNIT A,,SPANAWAY,WA,983877472,603358780,1,1,,65421176,49675438,1475391599,
1298,1,SINSEMILLA,2916 STATE STREET   STE 301,SUITE 301,EVERETT,WA,982013842,0,4,412247,2184,1509519599,1474009199,ACTIVE (ISSUED),7G,47.978377,-122.187199,2916 STATE STREET   STE 301,SUITE 301,EVERETT,WA,982013842,603340876,1,1,,61598569,49675438,1475391599,
1990,1,AGRI-GREEN NORTHWEST,9790 PADILLA HEIGHTS RD,,ANACORTES,WA,982218697,0,5,415841,2185,1514793599,1474095599,ACTIVE (ISSUED),7U,48.456384,-122.533524,1500 E COLLEGE WAY STE A,PMB 568,MOUNT VERNON,WA,982735637,603355200,1,1,,61598569,49861646,1475477999,
2479,1,FLOYDS,410 W STATE ST,,SEDRO WOOLLEY,WA,982841557,0,10,422049,2186,1514793599,1478764799,ACTIVE (ISSUED),3C,48.503466,-122.246475,896 NE CIMERON CT,,BREMERTON,WA,983119253,603571075,,,1,61598569,49861646,1475477999,
1880,2,FORBIDDEN CANNABIS CLUB,22308 HWY 410 E UNIT B,,BONNEY LAKE,WA,983914073,0,10,420520,2187,1501570799,1474441199,ACTIVE (ISSUED),1Q,47.1660169,-122.132148,12519 224TH AVE E,,BONNEY LAKE,WA,983917276,603423202,,,1,62418863,50423525,1475752500,
2555,1,ERHART CANNABIS CO,186 CHEROKEE RD,STE F,OMAK,WA,988410000,0,6,412828,2188,1509519599,1474441199,ACTIVE (ISSUED),7H,48.4394434,-119.4841793,186 CHEROKEE RD,STE F,OMAK,WA,988410000,603447557,1,1,,61598569,50423525,1475823599,
2409,1,CREME OF THE CROP LLC,6307 NE ST JOHNS RD SUITE E,,VANCOUVER,WA,986611246,0,8,414663,2189,1514793599,1474441199,ACTIVE (ISSUED),1L,45.6676827,-122.6359979,9027 PACIFIC AVE STE 1,,TACOMA,WA,984446247,603355310,,,1,61598569,50423525,1475823599,
1935,1,GREEN RIDGE PRODUCTIONS,1578 MOORE ST,,SEDRO WOOLLEY,WA,982047523,0,6,417227,2190,1506841199,1474441199,ACTIVE (ISSUED),7I,48.516409,-122.211277,1578 MOORE ST,,SEDRO WOOLLEY,WA,98240,603358687,1,1,,61598569,50423525,1475823599,
1925,2,DIEGO PELLICER,2215 4TH AVE S,,SEATTLE,WA,981341516,0,8,423754,2191,1483257599,1474527599,ACTIVE (ISSUED),7W,47.5834692,-122.3295691,300 QUEEN ANNE AVE E # 612,,SEATTLE,WA,981094512,603257678,,,1,61598569,50558133,1475838900,
2203,1,DENNIS FARM,89301 N 134 PRNW STE A,,PROSSER,WA,993500000,0,2,416625,2192,1496300399,1474527599,ACTIVE (ISSUED),7O,46.2347256,-119.6803547,89301 N 134 PRNW,,PROSSER,WA,993500000,603506970,1,,,61598569,50558133,1475909999,
2451,1,JR'S,65 SIMMONS RD,SUITE 1,MONTESANO,WA,985639526,0,1,412804,2193,1493621999,1474613999,ACTIVE (ISSUED),7R,46.9818152,-123.570579,65 SIMMONS RD,SUITE 1,MONTESANO,WA,985639526,603504143,1,,,61598569,50739274,1475996399,
2147,1,CULTIVAR FARMS,3300 6TH AVE S,,SEATTLE,WA,981040000,0,6,417095,2194,1512115199,1474613999,ACTIVE (ISSUED),7J,47.574039,-122.325051,3300 6TH AVE SOUTH,,SEATTLE,WA,981040000,603348577,1,1,,61598569,50739274,1475996399,
2395,1,PACIFIC CROWN CULTIVATION,9021 PRATHER RD SW,,CENTRALIA,WA,985319716,0,5,415811,2195,1512115199,1474700399,ACTIVE (ISSUED),7C,46.775708,-123.0523837,9021 PRATHER RD SW,,CENTRALIA,WA,985319716,603350304,1,1,,61598569,50927979,1476082799,
2534,1,TRACTOR AND HORTICULTURAL CONTRACTORS,4924 FOXHALL SR NE,,OLYMPIA,WA,985161117,0,2,417076,2196,1514793599,1474700399,ACTIVE (ISSUED),7U,47.093503,-122.81584,4204 S ALASKA ST,,TACOMA,WA,984180000,603358250,1,,,65056194,50927979,1476082799,
2007,3,CANNABIS FACTORY 21,9409 NE HWY 99 SUITE B,,VANCOUVER,WA,986658928,0,10,422362,2197,1509519599,1474613999,ACTIVE (ISSUED),1L,45.6906419,-122.657237,14719 SE 190TH ST,,RENTON,WA,980589313,603551825,,,1,61598569,50927979,1475996399,
2570,1,BONANZA BUDS,1215 N LAKE SAMISH DR UNIT 1,,BELLINGHAM,WA,982299310,0,10,422930,2198,1506841199,1474700399,ACTIVE (ISSUED),7A,48.685591,-122.3983052,2661 N PEARL ST PMB 410,,TACOMA,WA,984072424,603434198,,,1,61598569,50927979,1476082799,
2131,2,21+ RECREATIONAL MARIJUANA,3062 SW HWY 16 STE A,,BREMERTON,WA,983120000,0,10,423775,2199,1488355199,1474700399,ACTIVE (ISSUED),1U,47.5253581,-122.693286,3062 SW HWY 16 STE A,,BREMERTON,WA,983120000,603583006,,,1,61598569,50927979,1476082799,
2277,1,PEND OREILLE CANNABIS CO,124 RIVERSIDE AVE,,IONE,WA,991390000,0,8,076189,2200,1512115199,1474959599,ACTIVE (ISSUED),4M,48.7359149,-117.4118323,17631 160TH ST SE,,MONROE,WA,982721903,603559078,,,1,62618185,51352481,1476341999,
797,2,365 RECREATIONAL CANNABIS,17517 15TH AVE NE #B,,SHORELINE,WA,981553801,0,10,423784,2201,1504249199,1474959599,ACTIVE (ISSUED),2A,47.7562693,-122.3137715,17517 15TH AVE NE #B,,SHORELINE,WA,981553801,603429655,,,1,61598569,51352481,1476341999,
2069,1,ALL ORGANICS,560-2 HAWK HAVEN RD,,CLE ELUM,WA,989228421,0,5,412167,2233,1512115199,1475045999,ACTIVE (ISSUED),7P,47.168967,-120.896924,PO BOX 1829,,ORTING,WA,983601829,603349864,1,1,,61598569,52476893,1476428399,
2489,1,HANNAH INDUSTRIES,55 REEVAS BASIN RD,STE F,TONASKET,WA,988550000,0,5,412699,2234,1512115199,1475045999,ACTIVE (ISSUED),7J,48.6563445,-119.267393,3839 30TH AVE W,,SEATTLE,WA,981990000,603352809,1,1,,64413916,52476893,1476428399,
1782,1,DELTA#NINE,7029 GUIDE MERIDIAN RD SUITE C,,LYNDEN,WA,982649669,0,5,412747,2235,1512115199,1475305199,ACTIVE (ISSUED),7I,48.896536,-122.488,7029 GUIDE MERIDIAN RD SUITE C,STE C,LYNDEN,WA,982649669,603350555,1,1,,61598569,52476893,1476687599,
1849,2,HERBAL LEGENDS CANNABIS,7217 212TH ST SW,,EDMONDS,WA,980267735,0,10,420477,2236,1504249199,1475218799,ACTIVE (ISSUED),7A,47.8071874,-122.33095,2118 JAMES ST,,BELLINGHAM,WA,982254140,602945536,,,1,61598569,52476893,1476601199,
1972,2,"GREEN TOKEN CANNABIS, LLC",7215 212TH ST SW,,EDMONDS,WA,980267735,0,10,421650,2237,1512115199,1475045999,ACTIVE (ISSUED),7A,47.8071848,-122.3308346,9721 F ST E,,TACOMA,WA,984452049,603560089,,,1,61598569,52476893,1476428399,
2093,1,GREEN PEAKS N.W.,2840 E HWY 101,,PORT ANGELES,WA,983629080,0,10,422525,2238,1483257599,1475045999,ACTIVE (ISSUED),1W,48.1046323,-123.3763507,2225 E SPRAGUE AVE STE 5,,SPOKANE,WA,992023930,603564955,,,1,65638689,52476893,1476357300,
1434,2,HC GARDENS,1200 S ANGELO ST,,SEATTLE,WA,981082719,0,5,423799,2239,1493621999,1475045999,ACTIVE (ISSUED),7G,47.5472041,-122.3174079,21718 4TH AVE,,BOTHELL,WA,980218247,603399808,1,1,,61598569,52476893,1476428399,
1562,2,AMERICAN BAKED CO,3810 AIRPORT WAY S,STE 109,SEATTLE,WA,981080000,0,7,423809,2240,1483257599,1475132399,ACTIVE (ISSUED),7J,47.5695351,-122.3222807,2442 NW MARKET ST #19,,SEATTLE,WA,981074137,603359282,,1,,61598569,52476893,1476514799,
2583,1,"LEGENDARY LABORATORIES, LLC","6412 E OREGON_RD, SUITE B",,ELK,WA,990099739,0,5,413015,2241,1509519599,1475564399,ACTIVE (ISSUED),7N,48.0320029,-117.3213351,2717 N MAYFAIR ST,,SPOKANE,WA,992072073,603548031,1,1,,64413916,52632024,1476946799,
2439,1,HIGHLAND GARDENS,35633 NE 91ST WAY,STE A,CARNATION,WA,980146876,0,5,415940,2242,1514793599,1475650799,ACTIVE (ISSUED),7U,47.678602,-121.861095,35633 NE 91 WAY  SUITE A,,CARNATION,WA,980146876,603358964,1,1,,61598569,52632024,1477033199,
1626,1,MIZPAH,2875 W 1ST ST,SUITE A,WARDEN,WA,988570000,0,3,416052,2243,1514793599,1475564399,ACTIVE (ISSUED),7U,46.9697171,-119.0448149,24924 2364TH PLACE SE,,MAPLE VALLEY,WA,980380000,603358992,1,,,61598569,52632024,1476946799,
2599,1,KETTLE RIVER PROCESSING,18606 N HIGHWAY 21,,CURLEW,WA,991189651,0,5,416763,2244,1493621999,1475564399,ACTIVE (ISSUED),7M,48.9417573,-118.556791,18606 N HIGHWAY 21,,CURLEW,WA,991189651,603496667,1,1,,65638689,52632024,1476946799,
2496,1,COUGAR MOUNTAIN GREENS,1874 N BATUM RD,STE 100,RITZVILLE,WA,991590000,0,3,417064,2245,1493621999,1475564399,ACTIVE (ISSUED),7O,47.1328537,-118.811243,17407 SE MAY VALLEY RD,,RENTON,WA,980595322,603363231,1,,,62812420,52632024,1476946799,
